日期,美元∕新台幣,人民幣∕新台幣,歐元∕美元,美元∕日幣,英鎊∕美元,澳幣∕美元,美元∕港幣,美元∕人民幣,美元∕南非幣,紐幣∕美元
2020/07/22,29.527,4.217253,1.1527,106.985,1.26675,0.71255,7.7511,7.0015,16.4827,0.66395
2020/07/23,29.536,4.221846,1.1588,107.125,1.2731,0.7156,7.75155,6.996,16.4568,0.66885
2020/07/24,29.556,4.206173,1.1602,106.225,1.2732,0.70795,7.75155,7.0268,16.7703,0.66305
2020/07/27,29.507,4.212567,1.1701,105.545,1.28345,0.71305,7.75165,7.0045,16.537,0.66675
2020/07/28,29.502,4.20905,1.1707,105.605,1.2857,0.7127,7.75035,7.0092,16.5078,0.6643
2020/07/29,29.501,4.214129,1.17585,104.87,1.2965,0.71845,7.75005,7.0005,16.41425,0.66715
2020/07/30,29.521,4.214329,1.1757,105.065,1.2991,0.71435,7.75005,7.0049,16.7691,0.6631
2020/07/31,29.502,4.225188,1.1883,104.485,1.3134,0.7198,7.75005,6.9824,16.8532,0.66925
2020/08/03,29.531,4.229223,1.17655,105.855,1.3081,0.71185,7.75015,6.9826,17.18895,0.6631
2020/08/04,29.539,4.226676,1.179,105.915,1.3069,0.7138,7.7501,6.9887,17.256,0.6606
2020/08/05,29.506,4.244615,1.18175,105.725,1.3089,0.7192,7.7504,6.9514,17.2737,0.66455
2020/08/06,29.503,4.245836,1.18435,105.595,1.3159,0.7183,7.7503,6.9487,17.4876,0.6634
2020/08/07,29.514,4.239775,1.18285,105.665,1.30935,0.7216,7.75005,6.9612,17.6111,0.66595
2020/08/10,29.52,4.236031,1.1772,105.965,1.3057,0.71535,7.7502,6.9688,17.7452,0.65875
2020/08/11,29.531,4.251194,1.1768,106.075,1.3089,0.71765,7.75015,6.9465,17.599,0.6614
2020/08/12,29.54,4.25311,1.17485,106.795,1.30575,0.71275,7.75035,6.9455,17.4966,0.65435
2020/08/13,29.536,4.255281,1.1824,106.695,1.30775,0.71615,7.75025,6.941,17.4607,0.6567
2020/08/14,29.542,4.2526,1.1802,106.765,1.30665,0.7149,7.7504,6.9468,17.4555,0.6538
2020/08/17,29.526,4.254254,1.1838,106.51,1.3081,0.71725,7.75035,6.94035,17.395,0.65295
2020/08/18,29.518,4.264554,1.18925,105.575,1.3165,0.7227,7.75015,6.9217,17.4386,0.65515
2020/08/19,29.508,4.270958,1.1942,105.395,1.326,0.72675,7.75005,6.909,17.2576,0.663
2020/08/20,29.522,4.268763,1.1841,106.055,1.30865,0.7156,7.75015,6.9158,17.2745,0.6544
2020/08/21,29.512,4.273338,1.18215,105.525,1.32105,0.71845,7.75025,6.9061,17.2772,0.65285
2020/08/24,29.517,4.273176,1.1814,105.845,1.309,0.718,7.75025,6.9075,17.02815,0.653
2020/08/25,29.507,4.272348,1.1826,106.245,1.3091,0.71635,7.7503,6.9065,16.86255,0.6523
2020/08/26,29.515,4.284752,1.1812,106.255,1.3148,0.7201,7.75025,6.8884,16.8123,0.6556
2020/08/27,29.51,4.292436,1.1833,105.955,1.322,0.7252,7.75005,6.8749,16.845,0.66365
2020/08/28,29.521,4.300678,1.1897,106.045,1.3269,0.73085,7.75005,6.86425,16.88345,0.66775
2020/08/31,29.526,4.30495,1.1896,105.85,1.33065,0.735,7.75005,6.8586,16.66065,0.6727
2020/09/01,29.521,4.326362,1.1988,105.665,1.34315,0.74,7.75005,6.8235,16.71125,0.6772
2020/09/02,29.526,4.324821,1.18665,106.105,1.33415,0.73435,7.7503,6.8271,16.68785,0.67565
2020/09/03,29.531,4.320001,1.1819,106.245,1.3305,0.7312,7.7503,6.8359,16.76775,0.6749
2020/09/04,29.537,4.317128,1.1844,106.165,1.3303,0.72855,7.75025,6.8418,16.66075,0.6711
2020/09/07,29.524,4.321133,1.1844,106.17,1.3236,0.7282,7.7504,6.83245,16.6232,0.6702
2020/09/08,29.505,4.31788,1.1815,106.265,1.3139,0.7291,7.75035,6.8332,16.7796,0.6693
2020/09/09,29.53,4.312827,1.17765,106.015,1.2952,0.72385,7.7505,6.847,16.84365,0.6639
2020/09/10,29.519,4.314379,1.1823,106.025,1.29995,0.72675,7.75035,6.842,16.708,0.66685
2020/09/11,29.506,4.316639,1.184,106.22,1.2836,0.72905,7.75045,6.8354,16.7477,0.66775
2020/09/14,29.486,4.319404,1.1867,105.96,1.285,0.7284,7.75015,6.8264,16.61225,0.6698
2020/09/15,29.38,4.333315,1.1882,105.745,1.2893,0.7313,7.75005,6.78005,16.6282,0.6718
2020/09/16,29.308,4.336031,1.187,105.175,1.28955,0.733,7.75005,6.7592,16.38415,0.67405
2020/09/17,29.31,4.331315,1.18,104.815,1.29395,0.7293,7.75005,6.767,16.3777,0.6714
2020/09/18,29.152,4.313826,1.1847,104.575,1.2975,0.7314,7.75005,6.7578,16.15835,0.6782
2020/09/21,29.158,4.306112,1.18245,104.115,1.2868,0.7281,7.75005,6.7713,16.4981,0.67385
2020/09/22,29.202,4.297396,1.1733,104.725,1.2791,0.7192,7.75015,6.7953,16.8638,0.6656
2020/09/23,29.216,4.300069,1.1692,105.01,1.2696,0.712,7.75005,6.7943,16.95475,0.65955
2020/09/24,29.318,4.290777,1.16535,105.375,1.27095,0.704,7.75015,6.8328,17.1585,0.65235
2020/09/25,29.275,4.289578,1.16645,105.37,1.27745,0.7072,7.7503,6.8247,16.8342,0.6573
2020/09/28,29.22,4.27623,1.1628,105.425,1.2798,0.7041,7.75,6.8331,17.19945,0.6547
2020/09/29,29.151,4.269572,1.1672,105.615,1.28765,0.70925,7.75005,6.8276,17.16565,0.65655
2020/09/30,29.126,4.27325,1.17275,105.595,1.2825,0.71185,7.7501,6.8159,16.93205,0.658
2020/10/05,29.02,4.29882,1.17405,105.645,1.2947,0.71775,7.75005,6.7507,16.4019,0.66435
2020/10/06,28.96,4.300705,1.17735,105.555,1.297,0.7156,7.75005,6.7338,16.63735,0.66365
2020/10/07,28.965,4.300086,1.1752,105.915,1.29165,0.71335,7.7501,6.7359,16.6075,0.6597
2020/10/08,28.966,4.301828,1.1764,105.935,1.2962,0.71655,7.75005,6.7334,16.59645,0.65935
2020/10/12,28.909,4.303798,1.18155,105.575,1.3036,0.7231,7.75005,6.7171,16.47935,0.66625
2020/10/13,28.92,4.289096,1.1785,105.455,1.3031,0.71845,7.75005,6.7427,16.53065,0.6652
2020/10/14,28.952,4.297316,1.1739,105.395,1.2887,0.7171,7.75015,6.73725,16.54885,0.66595
2020/10/15,28.96,4.307742,1.17275,105.185,1.2994,0.7097,7.75005,6.7228,16.6298,0.6629
2020/10/16,28.979,4.326275,1.17115,105.26,1.29365,0.70855,7.75005,6.69835,16.57425,0.6607
2020/10/19,28.95,4.32652,1.1729,105.38,1.29945,0.70935,7.75005,6.6913,16.50035,0.6625
2020/10/20,28.932,4.33601,1.1782,105.555,1.2948,0.7047,7.7501,6.6725,16.49575,0.6575
2020/10/21,28.892,4.3518,1.18665,104.985,1.3056,0.70845,7.75005,6.6391,16.3953,0.66225
2020/10/22,28.903,4.337791,1.18505,104.61,1.31265,0.7107,7.75005,6.66305,16.30495,0.6665
2020/10/23,28.917,4.344953,1.1836,104.575,1.3105,0.71445,7.75005,6.6553,16.17815,0.669
2020/10/26,28.902,4.321167,1.18305,104.895,1.30015,0.71165,7.75005,6.68845,16.29195,0.66805
2020/10/27,28.872,4.303978,1.1804,104.785,1.3008,0.7123,7.75005,6.7082,16.2276,0.6681
2020/10/28,28.906,4.302745,1.1756,104.26,1.3006,0.71305,7.75005,6.71805,16.29135,0.66955
2020/10/29,28.914,4.308822,1.1728,104.325,1.29915,0.70535,7.75125,6.7104,16.4038,0.66485
2020/10/30,28.925,4.318647,1.1682,104.335,1.2936,0.7033,7.75275,6.6977,16.30745,0.6627
2020/11/02,28.909,4.315102,1.1634,104.845,1.28835,0.7008,7.75365,6.6995,16.2742,0.66005
2020/11/03,28.92,4.323395,1.1671,104.62,1.29425,0.70795,7.75055,6.6892,16.1297,0.6652
2020/11/04,29.006,4.30945,1.1657,104.995,1.29155,0.70745,7.7519,6.7308,16.3262,0.6629
2020/11/05,28.874,4.352958,1.175,104.325,1.3023,0.72015,7.75375,6.6332,15.84885,0.6722
2020/11/06,28.876,4.363279,1.18385,103.55,1.31365,0.7268,7.75295,6.61795,15.7428,0.6792
2020/11/09,28.825,4.400165,1.18875,103.48,1.3177,0.72905,7.75355,6.5509,15.57985,0.6809
2020/11/10,28.856,4.371049,1.18305,104.975,1.3198,0.7285,7.7534,6.6016,15.47635,0.6831
2020/11/11,28.83,4.364285,1.1799,105.395,1.329,0.7292,7.75305,6.6059,15.6266,0.6884
2020/11/12,28.86,4.35382,1.1786,105.295,1.3191,0.726,7.75375,6.62865,15.66405,0.6867
2020/11/13,28.847,4.360397,1.18155,105.045,1.3159,0.72445,7.75365,6.6157,15.61875,0.6834
2020/11/16,28.81,4.383355,1.186,104.435,1.3233,0.7303,7.75305,6.5726,15.42895,0.6888
2020/11/17,28.815,4.394143,1.18595,104.405,1.3205,0.73085,7.75295,6.5576,15.34755,0.6885
2020/11/18,28.758,4.399428,1.1888,103.865,1.32865,0.73165,7.75195,6.53675,15.3139,0.6918
2020/11/19,28.818,4.380422,1.1841,103.915,1.32165,0.72775,7.7522,6.5788,15.53335,0.68915
2020/11/20,28.82,4.384617,1.18695,103.865,1.32515,0.72855,7.7527,6.573,15.4396,0.6924
2020/11/23,28.803,4.388022,1.1869,103.79,1.334,0.73215,7.75215,6.564,15.3285,0.69485
2020/11/24,28.831,4.388338,1.1873,104.3,1.33715,0.7353,7.75195,6.5699,15.3224,0.6988
2020/11/25,28.816,4.384268,1.1926,104.37,1.33775,0.73575,7.75115,6.5726,15.153,0.69785
2020/11/26,28.811,4.390393,1.1932,104.275,1.33715,0.73645,7.75085,6.5623,15.1197,0.7005
2020/11/27,28.811,4.380741,1.19295,104.015,1.3378,0.7385,7.75085,6.57675,15.20275,0.70265
2020/11/30,28.824,4.380614,1.1972,104.125,1.3339,0.7382,7.7511,6.5799,15.2955,0.70255
2020/12/01,28.837,4.394269,1.1965,104.315,1.3383,0.73605,7.75245,6.5624,15.43415,0.7036
2020/12/02,28.766,4.386671,1.2061,104.585,1.3364,0.7372,7.75225,6.5576,15.28495,0.70655
2020/12/03,28.668,4.37789,1.21345,104.295,1.34085,0.7433,7.75165,6.54835,15.3328,0.7078
2020/12/04,28.521,4.373724,1.21615,103.965,1.3463,0.74335,7.75065,6.521,15.16645,0.7062
2020/12/07,28.534,4.37235,1.21075,104.205,1.33055,0.74085,7.75095,6.526,15.24725,0.7031
2020/12/08,28.516,4.370733,1.20985,104.095,1.3325,0.7408,7.75115,6.5243,15.18255,0.70285
2020/12/09,28.51,4.382614,1.2134,104.225,1.3404,0.745,7.75195,6.50525,14.94335,0.7069
2020/12/10,28.506,4.359679,1.2093,104.565,1.33075,0.7476,7.7515,6.53855,14.9578,0.70415
2020/12/11,28.44,4.35806,1.2127,104.095,1.3257,0.75455,7.75165,6.52585,15.0621,0.709
2020/12/14,28.45,4.363889,1.2155,103.92,1.3406,0.7573,7.75175,6.5194,15.00025,0.71075
2020/12/15,28.46,4.353811,1.21385,104.085,1.3322,0.75145,7.75195,6.5368,15.0165,0.7071
2020/12/16,28.476,4.368959,1.21655,103.405,1.3492,0.7574,7.75265,6.5178,14.8646,0.71125
2020/12/17,28.481,4.374881,1.2235,103.205,1.35735,0.76215,7.75235,6.5101,14.765,0.7149
2020/12/18,28.489,4.367392,1.22525,103.565,1.3528,0.76,7.75315,6.5231,14.6673,0.71255
2020/12/21,28.517,4.362331,1.2192,103.595,1.329,0.7533,7.75345,6.5371,14.7605,0.7051
2020/12/22,28.545,4.364473,1.2214,103.42,1.34405,0.7557,7.7529,6.5403,14.60875,0.70645
2020/12/23,28.555,4.373712,1.2185,103.43,1.343,0.7566,7.75235,6.5288,14.5931,0.7076
2020/12/24,28.533,4.377019,1.22075,103.605,1.35745,0.75955,7.75305,6.5188,14.5802,0.7108
2020/12/25,28.541,4.380045,1.21935,103.515,1.3562,0.7606,7.7537,6.51615,14.6102,0.7115
2020/12/28,28.525,4.369431,1.2228,103.445,1.35655,0.76125,7.7523,6.5283,14.57325,0.7132
2020/12/29,28.515,4.374372,1.22485,103.645,1.35155,0.76025,7.75355,6.51865,14.62085,0.7131
2020/12/30,28.507,4.375853,1.22595,103.34,1.3534,0.7654,7.75255,6.5146,14.6672,0.71815
2020/12/31,28.508,4.379741,1.22945,103.125,1.36455,0.77085,7.752,6.50905,14.633,0.72225
2021/01/04,28.424,4.408847,1.2268,102.905,1.3677,0.77205,7.75215,6.44705,14.56295,0.7208
2021/01/05,28.402,4.406343,1.22705,102.925,1.3579,0.77155,7.7526,6.4457,14.75425,0.7216
2021/01/06,28.407,4.413283,1.2332,102.765,1.36475,0.77945,7.753,6.4367,14.93605,0.72935
2021/01/07,28.429,4.410958,1.2298,103.385,1.35855,0.7776,7.7529,6.4451,15.1207,0.7274
2021/01/08,28.457,4.399566,1.2218,104.055,1.3564,0.7757,7.753,6.46815,15.3948,0.72475
2021/01/11,28.485,4.401502,1.21945,104.115,1.35005,0.77175,7.7542,6.47165,15.4332,0.71985
2021/01/12,28.481,4.407947,1.2155,104.215,1.3548,0.77205,7.75435,6.4613,15.45495,0.71815
2021/01/13,28.445,4.408804,1.22055,103.68,1.3684,0.7763,7.75375,6.45185,15.25675,0.7215
2021/01/14,28.467,4.405183,1.2152,104.01,1.3666,0.77565,7.75305,6.46215,15.2251,0.7194
2021/01/15,28.48,4.401755,1.21245,103.68,1.36635,0.77445,7.75365,6.47015,15.1585,0.7188
2021/01/18,28.49,4.385323,1.207,103.765,1.3551,0.76765,7.75315,6.49665,15.2729,0.71045
2021/01/19,28.471,4.384933,1.21145,104.015,1.3593,0.77145,7.75205,6.4929,15.0916,0.71305
2021/01/20,28.415,4.394607,1.2144,103.785,1.3661,0.77325,7.75165,6.4659,14.90675,0.71385
2021/01/21,28.373,4.388764,1.2126,103.545,1.36995,0.77615,7.75175,6.4649,14.8715,0.72045
2021/01/22,28.381,4.376804,1.2159,103.66,1.3664,0.77295,7.7518,6.4844,15.0781,0.71835
2021/01/25,28.391,4.37704,1.2174,103.755,1.3696,0.7732,7.75145,6.48635,15.124,0.7209
2021/01/26,28.41,4.380737,1.21265,103.785,1.36235,0.76875,7.75135,6.4852,15.3142,0.7183
2021/01/27,28.38,4.382071,1.2153,103.685,1.3743,0.7737,7.7516,6.4764,15.07645,0.72275
2021/01/28,28.422,4.376221,1.21045,104.275,1.3664,0.7625,7.75295,6.49465,15.30925,0.7139
2021/01/29,28.412,4.390137,1.21045,104.565,1.368,0.7646,7.7529,6.4718,15.19575,0.71565
2021/02/01,28.385,4.391188,1.213,104.68,1.3756,0.7654,7.7528,6.4641,15.0721,0.71945
2021/02/02,28.387,4.38951,1.20735,104.975,1.3685,0.76215,7.75245,6.467,14.92905,0.7179
2021/02/03,28.377,4.392618,1.2039,105.045,1.36695,0.76235,7.7511,6.46015,14.9161,0.72175
2021/02/04,28.382,4.391547,1.2008,105.155,1.359,0.7632,7.75265,6.46285,14.96715,0.72
2021/02/05,28.39,4.383274,1.198,105.455,1.3697,0.7618,7.75265,6.4769,14.928,0.71685
2021/02/17,28.38,4.40276,1.2075,106.0,1.3885,0.77485,7.75275,6.44595,14.7367,0.71865
2021/02/18,28.33,4.385796,1.2049,105.845,1.38835,0.77595,7.7526,6.4595,14.6634,0.7191
2021/02/19,28.338,4.393013,1.2114,105.535,1.3984,0.78065,7.75325,6.4507,14.5571,0.72445
2021/02/22,28.336,4.37879,1.21195,105.75,1.4002,0.7871,7.75345,6.4712,14.82005,0.72955
2021/02/23,28.302,4.379961,1.2166,105.145,1.4088,0.7912,7.753,6.4617,14.657,0.7312
2021/02/24,28.306,4.384882,1.2156,105.575,1.41695,0.7913,7.7549,6.45535,14.5635,0.73735
2021/02/25,28.256,4.381432,1.21985,106.055,1.41595,0.79905,7.75395,6.44905,14.55475,0.7448
2021/02/26,28.306,4.375117,1.21435,106.045,1.3936,0.7836,7.75635,6.46975,14.8939,0.7345
2021/03/02,28.319,4.37319,1.20105,106.835,1.38855,0.7752,7.75855,6.4756,15.02645,0.7225
2021/03/03,28.258,4.372134,1.20835,106.835,1.39745,0.7827,7.75625,6.4632,14.8721,0.7293
2021/03/04,28.266,4.366192,1.2048,107.165,1.39545,0.7801,7.75815,6.47385,15.05535,0.7262
2021/03/05,28.276,4.359452,1.1933,108.305,1.38575,0.76885,7.76165,6.48615,15.2826,0.7152
2021/03/08,28.303,4.329425,1.1892,108.405,1.38385,0.7678,7.76695,6.53735,15.44845,0.71425
2021/03/09,28.39,4.34597,1.188,108.915,1.38605,0.76765,7.7668,6.5325,15.40315,0.7136
2021/03/10,28.326,4.347843,1.18785,108.795,1.3879,0.7687,7.76345,6.51495,15.25385,0.7149
2021/03/11,28.241,4.345782,1.1941,108.675,1.39405,0.77725,7.75865,6.4985,14.94135,0.72285
2021/03/12,28.187,4.331243,1.1942,109.065,1.39485,0.77505,7.7629,6.50785,14.97575,0.71885
2021/03/15,28.243,4.342502,1.1932,109.115,1.3933,0.7747,7.76455,6.50385,14.9163,0.7201
2021/03/16,28.263,4.347415,1.1925,109.215,1.38315,0.77235,7.76555,6.5011,14.9016,0.71825
2021/03/17,28.302,4.351263,1.189,109.15,1.39165,0.77315,7.76635,6.5043,14.9397,0.71825
2021/03/18,28.306,4.35451,1.1949,109.185,1.39675,0.78135,7.76515,6.5004,14.6905,0.7236
2021/03/19,28.463,4.374962,1.19305,108.69,1.3943,0.77645,7.76675,6.5059,14.6798,0.7182
2021/03/22,28.492,4.376628,1.1885,108.705,1.3848,0.7718,7.76545,6.51005,14.8514,0.71515
2021/03/23,28.482,4.376658,1.18995,108.77,1.3827,0.7687,7.76725,6.5077,14.777,0.7063
2021/03/24,28.538,4.373477,1.18215,108.6,1.3689,0.7599,7.76925,6.52525,14.87875,0.69735
2021/03/25,28.61,4.377616,1.1806,109.06,1.36845,0.7592,7.76875,6.5355,14.9762,0.6966
2021/03/26,28.602,4.369642,1.17785,109.395,1.37715,0.7616,7.76875,6.5456,15.01965,0.6977
2021/03/29,28.552,4.351182,1.17785,109.655,1.37975,0.7634,7.77415,6.5619,14.9825,0.6981
2021/03/30,28.519,4.335515,1.1734,110.265,1.37535,0.7627,7.77335,6.578,14.9734,0.7001
2021/03/31,28.531,4.345243,1.1733,110.665,1.3753,0.7609,7.77355,6.56605,14.8532,0.6988
2021/04/01,28.533,4.335818,1.1739,110.71,1.3789,0.7568,7.77445,6.58075,14.7247,0.6975
2021/04/06,28.486,4.346907,1.1815,110.295,1.3863,0.7629,7.77635,6.55315,14.58005,0.7031
2021/04/07,28.427,4.341599,1.1872,109.905,1.3798,0.7628,7.78285,6.5476,14.56215,0.7033
2021/04/08,28.43,4.334267,1.18775,109.455,1.37395,0.7628,7.78335,6.55935,14.51,0.70255
2021/04/09,28.436,4.330405,1.1891,109.545,1.36925,0.7606,7.77735,6.5666,14.5875,0.7022
2021/04/12,28.459,4.340367,1.1878,109.42,1.37445,0.7615,7.77785,6.5568,14.65,0.7032
2021/04/13,28.465,4.344528,1.1904,109.315,1.376,0.76145,7.77355,6.5519,14.5514,0.7029
2021/04/14,28.435,4.34919,1.1963,108.995,1.37935,0.76785,7.76725,6.538,14.50965,0.7098
2021/04/15,28.382,4.34202,1.1977,108.875,1.3792,0.77495,7.76735,6.5366,14.3408,0.71715
2021/04/16,28.341,4.343428,1.19835,108.865,1.3751,0.7742,7.7675,6.52505,14.2425,0.7157
2021/04/19,28.205,4.331498,1.20175,108.125,1.38785,0.7768,7.7708,6.5116,14.2129,0.7176
2021/04/20,28.138,4.334012,1.2067,108.425,1.39825,0.7802,7.76405,6.49235,14.2776,0.7224
2021/04/21,28.151,4.3341,1.2011,108.235,1.39425,0.7721,7.76335,6.49525,14.3031,0.7184
2021/04/22,28.141,4.339173,1.2039,107.965,1.3913,0.775,7.76035,6.48535,14.26275,0.71865
2021/04/23,28.111,4.328504,1.2054,107.935,1.38835,0.7736,7.76215,6.4944,14.2866,0.7182
2021/04/26,27.959,4.313123,1.20975,107.695,1.39285,0.77825,7.75955,6.4823,14.2302,0.72145
2021/04/27,27.905,4.304067,1.20575,108.385,1.38785,0.7773,7.76185,6.4834,14.3292,0.7206
2021/04/28,27.938,4.309884,1.2078,108.965,1.3872,0.77405,7.7625,6.4823,14.40305,0.7203
2021/04/29,27.95,4.325011,1.21205,108.895,1.39605,0.77895,7.7625,6.4624,14.1749,0.72555
2021/05/03,27.979,4.31881,1.2034,109.675,1.3843,0.772,7.76785,6.4784,14.46345,0.71585
2021/05/04,27.952,4.313441,1.202,109.325,1.38785,0.7725,7.76665,6.4802,14.4678,0.7155
2021/05/05,27.96,4.308021,1.19895,109.345,1.3886,0.7715,7.76885,6.4902,14.47035,0.71615
2021/05/06,27.99,4.322916,1.2027,109.325,1.39065,0.77445,7.76945,6.4748,14.3028,0.721
2021/05/07,27.908,4.321135,1.2078,109.165,1.39235,0.7769,7.7675,6.4585,14.2432,0.72225
2021/05/10,27.816,4.330089,1.2143,108.955,1.40705,0.7854,7.7668,6.4239,14.0101,0.7279
2021/05/11,27.952,4.35207,1.2146,108.905,1.41255,0.78355,7.7666,6.4227,14.0156,0.7266
2021/05/12,27.955,4.33856,1.2129,108.825,1.4128,0.7803,7.76615,6.4434,13.9993,0.7228
2021/05/13,27.996,4.336776,1.20905,109.575,1.4056,0.77125,7.76735,6.4555,14.1064,0.7156
2021/05/14,28.012,4.352729,1.2118,109.345,1.4066,0.77345,7.7665,6.4355,14.16465,0.71885
2021/05/17,28.042,4.351501,1.2135,109.29,1.40885,0.77535,7.76705,6.4442,14.16965,0.721
2021/05/18,27.952,4.350086,1.2201,108.915,1.41975,0.7796,7.76505,6.4256,14.0346,0.725
2021/05/19,27.982,4.349354,1.2223,109.045,1.41805,0.77575,7.76445,6.4336,14.0123,0.7209
2021/05/20,28.012,4.353037,1.2204,108.945,1.4142,0.77625,7.76315,6.43505,14.0604,0.71975
2021/05/21,27.94,4.34073,1.2218,108.64,1.4187,0.7744,7.76435,6.4367,13.9901,0.7179
2021/05/24,27.95,4.347818,1.2202,108.765,1.41635,0.77365,7.76565,6.4285,13.9653,0.71835
2021/05/25,27.876,4.354872,1.2253,108.805,1.41845,0.77625,7.76245,6.4011,13.8549,0.7224
2021/05/26,27.821,4.355878,1.22465,108.82,1.4148,0.77815,7.76245,6.387,13.8408,0.731
2021/05/27,27.822,4.366051,1.2206,109.12,1.4122,0.77505,7.76105,6.37235,13.6888,0.72995
2021/05/28,27.767,4.36239,1.21965,109.84,1.41995,0.7732,7.7609,6.3651,13.8355,0.7258
2021/05/31,27.657,4.349616,1.2194,109.73,1.41755,0.77345,7.76015,6.3585,13.7511,0.72565
2021/06/01,27.637,4.334919,1.22235,109.595,1.4209,0.77505,7.7594,6.37545,13.71885,0.72765
2021/06/02,27.72,4.339788,1.21935,109.785,1.4142,0.7733,7.7593,6.3874,13.7768,0.7233
2021/06/03,27.704,4.334097,1.2184,109.815,1.4166,0.7726,7.75815,6.3921,13.51475,0.72145
2021/06/04,27.721,4.325585,1.2111,110.175,1.4118,0.76655,7.75765,6.4086,13.66625,0.7154
2021/06/07,27.712,4.334822,1.21605,109.445,1.41285,0.77445,7.75755,6.3929,13.4954,0.72065
2021/06/08,27.703,4.334051,1.21755,109.505,1.41355,0.77425,7.75905,6.39195,13.6001,0.72115
2021/06/09,27.767,4.344841,1.21915,109.425,1.4188,0.77505,7.75915,6.3908,13.5271,0.7207
2021/06/10,27.704,4.337754,1.2161,109.545,1.40805,0.7729,7.75985,6.3867,13.6867,0.71745
2021/06/11,27.631,4.327622,1.21795,109.465,1.41625,0.77655,7.75945,6.3848,13.5392,0.7203
2021/06/15,27.652,4.318192,1.2142,110.09,1.4114,0.7698,7.76245,6.4036,13.7454,0.71435
2021/06/16,27.691,4.32838,1.2129,109.915,1.4112,0.77025,7.7619,6.39755,13.76615,0.7139
2021/06/17,27.765,4.316902,1.1959,110.58,1.3989,0.7619,7.76495,6.4317,13.99605,0.7069
2021/06/18,27.81,4.314165,1.1915,110.045,1.3885,0.7538,7.76365,6.4462,14.077,0.699
2021/06/21,27.952,4.316767,1.1889,110.025,1.3838,0.7497,7.7646,6.4752,14.3575,0.6961
2021/06/22,27.962,4.31518,1.1893,110.485,1.38735,0.7498,7.7656,6.4799,14.35,0.697
2021/06/23,28.006,4.316341,1.194,110.87,1.3969,0.7556,7.76555,6.48835,14.16425,0.70315
2021/06/24,28.002,4.324713,1.1932,110.885,1.3971,0.7577,7.76455,6.4749,14.2649,0.7057
2021/06/25,27.907,4.321845,1.19415,110.745,1.39015,0.75975,7.7618,6.4572,14.14735,0.70775
2021/06/28,27.91,4.318151,1.1931,110.685,1.39065,0.75845,7.76205,6.4634,14.25475,0.7068
2021/06/29,27.908,4.318847,1.19055,110.755,1.38525,0.754,7.76255,6.4619,14.30465,0.7009
2021/06/30,27.87,4.310012,1.18885,110.545,1.3818,0.75065,7.76495,6.46635,14.306,0.69835
2021/07/01,27.904,4.316274,1.18435,111.345,1.3797,0.749,7.7646,6.46485,14.2757,0.6988
2021/07/02,27.99,4.313175,1.18305,111.485,1.3766,0.74575,7.7683,6.4894,14.4755,0.6958
2021/07/05,27.915,4.320209,1.1871,110.855,1.38525,0.75355,7.76795,6.4615,14.2443,0.70295
2021/07/06,27.916,4.319582,1.1861,110.785,1.3865,0.75765,7.76745,6.46265,14.2322,0.7084
2021/07/07,27.993,4.328278,1.1828,110.675,1.3808,0.7513,7.76745,6.46745,14.3441,0.70365
2021/07/08,28.034,4.322422,1.1813,109.865,1.37775,0.743,7.76885,6.4857,14.394,0.69645
2021/07/09,28.086,4.32721,1.1841,110.01,1.3787,0.7441,7.7671,6.49055,14.2716,0.6953
2021/07/12,28.015,4.326244,1.1876,110.04,1.3878,0.74725,7.7668,6.4756,14.3222,0.6976
2021/07/13,27.997,4.327524,1.1846,110.355,1.3861,0.7481,7.76565,6.4695,14.5252,0.6978
2021/07/14,28.007,4.32274,1.17875,110.49,1.38455,0.7449,7.76765,6.479,14.7772,0.7012
2021/07/15,27.892,4.318295,1.184,109.755,1.383,0.74725,7.7675,6.45905,14.49745,0.7022
2021/07/16,28.005,4.326296,1.1805,110.135,1.3835,0.743,7.76885,6.4732,14.462,0.7008
2021/07/19,28.052,4.323739,1.17785,109.895,1.3726,0.7372,7.76925,6.4879,14.46755,0.698
2021/07/20,28.06,4.325814,1.179,109.66,1.3656,0.7322,7.77165,6.48665,14.5592,0.6903
2021/07/21,28.073,4.333348,1.17565,110.145,1.3607,0.73015,7.77445,6.47835,14.734,0.6906
2021/07/22,28.018,4.331947,1.1779,110.345,1.3731,0.73625,7.77275,6.46775,14.5639,0.6951
2021/07/23,28.028,4.326738,1.17835,110.34,1.3742,0.7373,7.77115,6.47785,14.7561,0.69745
2021/07/26,28.072,4.32713,1.1768,110.215,1.3744,0.73325,7.77495,6.48745,14.9733,0.6951
2021/07/27,28.055,4.308491,1.17755,110.165,1.3785,0.7348,7.78285,6.51155,14.9135,0.6958
2021/07/28,28.005,4.299412,1.18055,109.975,1.3863,0.73405,7.783,6.5137,14.8182,0.69375
2021/07/29,27.945,4.32203,1.18735,109.825,1.39545,0.74015,7.7758,6.4657,14.6464,0.699
2021/07/30,27.966,4.329305,1.1897,109.495,1.39735,0.73975,7.7734,6.4597,14.55195,0.7012
2021/08/02,27.932,4.322421,1.1883,109.675,1.3922,0.7356,7.7754,6.4621,14.5093,0.6983
2021/08/03,27.93,4.321776,1.1876,109.225,1.39135,0.7392,7.776,6.4626,14.3682,0.7007
